timestamp,date,hour,minute,second,tvoc_ppb,temp_c,rh_percent,light_lux,co2eq_ppm,dist_mm,number,occupied
2019-03-09 00:00:00,2019-03-09,0,0,0,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:00:10,2019-03-09,0,0,10,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:00:20,2019-03-09,0,0,20,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:00:30,2019-03-09,0,0,30,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:00:40,2019-03-09,0,0,40,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:00:50,2019-03-09,0,0,50,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:01:00,2019-03-09,0,1,0,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:01:10,2019-03-09,0,1,10,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:01:20,2019-03-09,0,1,20,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:01:30,2019-03-09,0,1,30,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:01:40,2019-03-09,0,1,40,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:01:50,2019-03-09,0,1,50,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:02:00,2019-03-09,0,2,0,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:02:10,2019-03-09,0,2,10,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:02:20,2019-03-09,0,2,20,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:02:30,2019-03-09,0,2,30,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:02:40,2019-03-09,0,2,40,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:02:50,2019-03-09,0,2,50,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:03:00,2019-03-09,0,3,0,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:03:10,2019-03-09,0,3,10,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:03:20,2019-03-09,0,3,20,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:03:30,2019-03-09,0,3,30,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:03:40,2019-03-09,0,3,40,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:03:50,2019-03-09,0,3,50,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:04:00,2019-03-09,0,4,0,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:04:10,2019-03-09,0,4,10,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:04:20,2019-03-09,0,4,20,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:04:30,2019-03-09,0,4,30,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:04:40,2019-03-09,0,4,40,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:04:50,2019-03-09,0,4,50,nan,nan,nan,nan,nan,nan,3,1
2019-03-09 00:05:00,2019-03-09,0,5,0,395.0,25.5,20.799999237060547,0.0,1055.0,0.0,3,1
2019-03-09 00:05:10,2019-03-09,0,5,10,397.0,25.5,20.799999237060547,0.0,1053.0,773.0,3,1
2019-03-09 00:05:20,2019-03-09,0,5,20,394.0,25.5,20.799999237060547,0.0,1054.0,0.0,3,1
2019-03-09 00:05:30,2019-03-09,0,5,30,393.0,25.5,20.799999237060547,0.0,1055.0,772.0,3,1
2019-03-09 00:05:40,2019-03-09,0,5,40,392.0,25.399999618530273,20.799999237060547,0.0,1050.0,771.0,3,1
2019-03-09 00:05:50,2019-03-09,0,5,50,393.0,25.399999618530273,20.799999237060547,0.0,1041.0,776.0,3,1
2019-03-09 00:06:00,2019-03-09,0,6,0,388.0,25.399999618530273,20.799999237060547,0.0,1041.0,776.0,3,1
2019-03-09 00:06:10,2019-03-09,0,6,10,389.0,25.399999618530273,20.799999237060547,0.0,1031.0,0.0,3,1
2019-03-09 00:06:20,2019-03-09,0,6,20,388.0,nan,nan,0.0,1036.0,774.0,3,1
2019-03-09 00:06:30,2019-03-09,0,6,30,388.0,25.399999618530273,20.799999237060547,0.0,1039.0,774.0,3,1
2019-03-09 00:06:40,2019-03-09,0,6,40,387.0,25.399999618530273,20.799999237060547,0.0,1046.0,768.0,3,1
2019-03-09 00:06:50,2019-03-09,0,6,50,385.0,25.399999618530273,20.899999618530273,0.0,1047.0,766.0,3,1
2019-03-09 00:07:00,2019-03-09,0,7,0,378.0,25.399999618530273,20.899999618530273,0.0,1031.0,0.0,3,1
2019-03-09 00:07:10,2019-03-09,0,7,10,386.0,25.399999618530273,20.899999618530273,0.0,1034.0,0.0,3,1
2019-03-09 00:07:20,2019-03-09,0,7,20,381.0,25.399999618530273,20.899999618530273,0.0,1017.0,0.0,3,1
