,hour,minute,second,time-hr-min-sec,date,tvoc_ppb,temp_c,rh_percent,light_lux,co2eq_ppm,dist_mm,co2eq_base,tvoc_base,abs_humid,home,sensor,Will,Maggie,Kurt,Sade,number,occupied
2019-03-28 00:00:00,00,00,00,00:00:00,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:00:10,00,00,10,00:00:10,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:00:20,00,00,20,00:00:20,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:00:30,00,00,30,00:00:30,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:00:40,00,00,40,00:00:40,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:00:50,00,00,50,00:00:50,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:01:00,00,01,00,00:01:00,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:01:10,00,01,10,00:01:10,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:01:20,00,01,20,00:01:20,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:01:30,00,01,30,00:01:30,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:01:40,00,01,40,00:01:40,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:01:50,00,01,50,00:01:50,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:02:00,00,02,00,00:02:00,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:02:10,00,02,10,00:02:10,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:02:20,00,02,20,00:02:20,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:02:30,00,02,30,00:02:30,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:02:40,00,02,40,00:02:40,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:02:50,00,02,50,00:02:50,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:03:00,00,03,00,00:03:00,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:03:10,00,03,10,00:03:10,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:03:20,00,03,20,00:03:20,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:03:30,00,03,30,00:03:30,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:03:40,00,03,40,00:03:40,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:03:50,00,03,50,00:03:50,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:04:00,00,04,00,00:04:00,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:04:10,00,04,10,00:04:10,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:04:20,00,04,20,00:04:20,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:04:30,00,04,30,00:04:30,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:04:40,00,04,40,00:04:40,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:04:50,00,04,50,00:04:50,2019-03-28,,,,,,,,,,H1,BS2,1,1,1,1,4,1
2019-03-28 00:05:00,00,05,00,00:05:00,2019-03-28,185,27.5,25.0,5.0,1697,124,35186,35501,6.61792131507601,H1,BS2,1,1,1,1,4,1
2019-03-28 00:05:10,00,05,10,00:05:10,2019-03-28,191,27.5,24.899999618530273,5.0,1740,4,35186,35501,6.59144952883424,H1,BS2,1,1,1,1,4,1
2019-03-28 00:05:20,00,05,20,00:05:20,2019-03-28,180,27.5,24.899999618530273,5.0,1701,0,35186,35501,6.59144952883424,H1,BS2,1,1,1,1,4,1
2019-03-28 00:05:30,00,05,30,00:05:30,2019-03-28,187,27.5,24.799999237060547,5.0,1703,91,35186,35501,6.564977742592471,H1,BS2,1,1,1,1,4,1
2019-03-28 00:05:40,00,05,40,00:05:40,2019-03-28,192,27.5,24.799999237060547,5.0,1750,0,35186,35501,6.564977742592471,H1,BS2,1,1,1,1,4,1
2019-03-28 00:05:50,00,05,50,00:05:50,2019-03-28,193,27.5,24.799999237060547,5.0,1743,104,35186,35501,6.564977742592471,H1,BS2,1,1,1,1,4,1
2019-03-28 00:06:00,00,06,00,00:06:00,2019-03-28,186,27.5,24.799999237060547,5.0,1743,14,35186,35501,6.564977742592471,H1,BS2,1,1,1,1,4,1
2019-03-28 00:06:10,00,06,10,00:06:10,2019-03-28,192,27.399999618530273,24.799999237060547,5.0,1786,0,35186,35501,6.528785642386767,H1,BS2,1,1,1,1,4,1
2019-03-28 00:06:20,00,06,20,00:06:20,2019-03-28,196,27.399999618530273,24.799999237060547,5.0,1823,0,35186,35501,6.528785642386767,H1,BS2,1,1,1,1,4,1
2019-03-28 00:06:30,00,06,30,00:06:30,2019-03-28,191,27.399999618530273,24.799999237060547,5.0,1839,0,35186,35501,6.528785642386767,H1,BS2,1,1,1,1,4,1
2019-03-28 00:06:40,00,06,40,00:06:40,2019-03-28,190,27.399999618530273,24.799999237060547,5.0,1846,0,35186,35501,6.528785642386767,H1,BS2,1,1,1,1,4,1
2019-03-28 00:06:50,00,06,50,00:06:50,2019-03-28,198,27.399999618530273,24.799999237060547,5.0,1888,0,35186,35501,6.528785642386767,H1,BS2,1,1,1,1,4,1
2019-03-28 00:07:00,00,07,00,00:07:00,2019-03-28,197,27.399999618530273,24.799999237060547,5.0,1922,0,35186,35501,6.528785642386767,H1,BS2,1,1,1,1,4,1
2019-03-28 00:07:10,00,07,10,00:07:10,2019-03-28,199,27.399999618530273,24.799999237060547,5.0,1938,20,35186,35501,6.528785642386767,H1,BS2,1,1,1,1,4,1
2019-03-28 00:07:20,00,07,20,00:07:20,2019-03-28,200,27.399999618530273,24.799999237060547,5.0,1938,0,35186,35501,6.528785642386767,H1,BS2,1,1,1,1,4,1
2019-03-28 00:07:30,00,07,30,00:07:30,2019-03-28,199,27.5,24.799999237060547,5.0,1998,0,35186,35501,6.564977742592471,H1,BS2,1,1,1,1,4,1
2019-03-28 00:07:40,00,07,40,00:07:40,2019-03-28,226,27.5,24.799999237060547,5.0,2383,0,35186,35501,6.564977742592471,H1,BS2,1,1,1,1,4,1
