timestamp,date,hour,minute,second,tvoc_ppb,temp_c,rh_percent,light_lux,co2eq_ppm,dist_mm,number,occupied
2019-03-10 00:00:00,,,,,,,,,,,,
2019-03-10 00:00:10,,,,,,,,,,,,
2019-03-10 00:00:20,,,,,,,,,,,,
2019-03-10 00:00:30,,,,,,,,,,,,
2019-03-10 00:00:40,,,,,,,,,,,,
2019-03-10 00:00:50,,,,,,,,,,,,
2019-03-10 00:01:00,,,,,,,,,,,,
2019-03-10 00:01:10,,,,,,,,,,,,
2019-03-10 00:01:20,,,,,,,,,,,,
2019-03-10 00:01:30,,,,,,,,,,,,
2019-03-10 00:01:40,,,,,,,,,,,,
2019-03-10 00:01:50,,,,,,,,,,,,
2019-03-10 00:02:00,,,,,,,,,,,,
2019-03-10 00:02:10,,,,,,,,,,,,
2019-03-10 00:02:20,,,,,,,,,,,,
2019-03-10 00:02:30,,,,,,,,,,,,
2019-03-10 00:02:40,,,,,,,,,,,,
2019-03-10 00:02:50,,,,,,,,,,,,
2019-03-10 00:03:00,,,,,,,,,,,,
2019-03-10 00:03:10,,,,,,,,,,,,
2019-03-10 00:03:20,,,,,,,,,,,,
2019-03-10 00:03:30,,,,,,,,,,,,
2019-03-10 00:03:40,,,,,,,,,,,,
2019-03-10 00:03:50,,,,,,,,,,,,
2019-03-10 00:04:00,,,,,,,,,,,,
2019-03-10 00:04:10,,,,,,,,,,,,
2019-03-10 00:04:20,,,,,,,,,,,,
2019-03-10 00:04:30,,,,,,,,,,,,
2019-03-10 00:04:40,,,,,,,,,,,,
2019-03-10 00:04:50,,,,,,,,,,,,
2019-03-10 00:05:00,,,,,,,,,,,,
2019-03-10 00:05:10,,,,,,,,,,,,
2019-03-10 00:05:20,,,,,,,,,,,,
2019-03-10 00:05:30,,,,,,,,,,,,
2019-03-10 00:05:40,,,,,,,,,,,,
2019-03-10 00:05:50,,,,,,,,,,,,
2019-03-10 00:06:00,,,,,,,,,,,,
2019-03-10 00:06:10,,,,,,,,,,,,
2019-03-10 00:06:20,,,,,,,,,,,,
2019-03-10 00:06:30,,,,,,,,,,,,
2019-03-10 00:06:40,,,,,,,,,,,,
2019-03-10 00:06:50,,,,,,,,,,,,
2019-03-10 00:07:00,,,,,,,,,,,,
2019-03-10 00:07:10,,,,,,,,,,,,
2019-03-10 00:07:20,,,,,,,,,,,,
2019-03-10 00:07:30,,,,,,,,,,,,
2019-03-10 00:07:40,,,,,,,,,,,,
2019-03-10 00:07:50,,,,,,,,,,,,
2019-03-10 00:08:00,,,,,,,,,,,,
2019-03-10 00:08:10,,,,,,,,,,,,
2019-03-10 00:08:20,,,,,,,,,,,,
2019-03-10 00:08:30,,,,,,,,,,,,
2019-03-10 00:08:40,,,,,,,,,,,,
2019-03-10 00:08:50,,,,,,,,,,,,
2019-03-10 00:09:00,,,,,,,,,,,,
