timestamp,hour,minute,second,time-hr-min-sec,date,tvoc_ppb,temp_c,rh_percent,light_lux,co2eq_ppm,dist_mm,co2eq_base,tvoc_base,abs_humid,home,sensor,Will,Maggie,Kurt,Sade,number,occupied
2/24/2019 0:00,0,0,0,0:00:00,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:00,0,0,10,0:00:10,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:00,0,0,20,0:00:20,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:00,0,0,30,0:00:30,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:00,0,0,40,0:00:40,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:00,0,0,50,0:00:50,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:01,0,1,0,0:01:00,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:01,0,1,10,0:01:10,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:01,0,1,20,0:01:20,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:01,0,1,30,0:01:30,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:01,0,1,40,0:01:40,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:01,0,1,50,0:01:50,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:02,0,2,0,0:02:00,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:02,0,2,10,0:02:10,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:02,0,2,20,0:02:20,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:02,0,2,30,0:02:30,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:02,0,2,40,0:02:40,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:02,0,2,50,0:02:50,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:03,0,3,0,0:03:00,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:03,0,3,10,0:03:10,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:03,0,3,20,0:03:20,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:03,0,3,30,0:03:30,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:03,0,3,40,0:03:40,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:03,0,3,50,0:03:50,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:04,0,4,0,0:04:00,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:04,0,4,10,0:04:10,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:04,0,4,20,0:04:20,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:04,0,4,30,0:04:30,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:04,0,4,40,0:04:40,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:04,0,4,50,0:04:50,2/24/2019,,,,,,,,,,H1,BS2,0,1,1,1,3,1
2/24/2019 0:05,0,5,0,0:05:00,2/24/2019,0,24.60000038,14.5,0,400,272,35187,36000,3.264179263,H1,BS2,0,1,1,1,3,1
2/24/2019 0:05,0,5,10,0:05:10,2/24/2019,0,24.60000038,14.5,0,400,0,35187,36000,3.264179263,H1,BS2,0,1,1,1,3,1
2/24/2019 0:05,0,5,20,0:05:20,2/24/2019,0,24.60000038,14.5,0,400,0,35187,36001,3.264179263,H1,BS2,0,1,1,1,3,1
2/24/2019 0:05,0,5,30,0:05:30,2/24/2019,0,24.60000038,14.5,0,400,0,35187,36001,3.264179263,H1,BS2,0,1,1,1,3,1
2/24/2019 0:05,0,5,40,0:05:40,2/24/2019,0,24.60000038,14.5,0,400,251,35187,36002,3.264179263,H1,BS2,0,1,1,1,3,1
2/24/2019 0:05,0,5,50,0:05:50,2/24/2019,0,24.60000038,14.39999962,0,400,0,35187,36002,3.241667596,H1,BS2,0,1,1,1,3,1
2/24/2019 0:06,0,6,0,0:06:00,2/24/2019,0,24.70000076,14.39999962,0,400,235,35187,36003,3.260028549,H1,BS2,0,1,1,1,3,1
2/24/2019 0:06,0,6,10,0:06:10,2/24/2019,0,24.70000076,14.30000019,0,400,234,35187,36003,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:06,0,6,20,0:06:20,2/24/2019,0,24.70000076,14.30000019,0,400,245,35188,36004,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:06,0,6,30,0:06:30,2/24/2019,0,24.70000076,14.30000019,0,400,267,35188,36004,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:06,0,6,40,0:06:40,2/24/2019,0,24.70000076,14.30000019,0,400,258,35188,36005,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:06,0,6,50,0:06:50,2/24/2019,0,24.70000076,14.30000019,0,400,0,35188,36005,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:07,0,7,0,0:07:00,2/24/2019,0,24.70000076,14.19999981,0,400,0,35188,36006,3.214750417,H1,BS2,0,1,1,1,3,1
2/24/2019 0:07,0,7,10,0:07:10,2/24/2019,0,24.70000076,14.19999981,0,400,236,35188,36006,3.214750417,H1,BS2,0,1,1,1,3,1
2/24/2019 0:07,0,7,20,0:07:20,2/24/2019,0,24.70000076,14.19999981,0,400,255,35188,36007,3.214750417,H1,BS2,0,1,1,1,3,1
2/24/2019 0:07,0,7,30,0:07:30,2/24/2019,0,24.70000076,14.19999981,0,400,248,35188,36007,3.214750417,H1,BS2,0,1,1,1,3,1
2/24/2019 0:07,0,7,40,0:07:40,2/24/2019,0,24.70000076,14.19999981,0,400,255,35188,36008,3.214750417,H1,BS2,0,1,1,1,3,1
2/24/2019 0:07,0,7,50,0:07:50,2/24/2019,0,24.70000076,14.19999981,0,400,0,35188,36008,3.214750417,H1,BS2,0,1,1,1,3,1
2/24/2019 0:08,0,8,0,0:08:00,2/24/2019,0,24.70000076,14.30000019,0,400,253,35188,36009,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:08,0,8,10,0:08:10,2/24/2019,0,24.70000076,14.30000019,0,400,245,35188,36009,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:08,0,8,20,0:08:20,2/24/2019,0,24.70000076,14.30000019,0,400,265,35188,36010,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:08,0,8,30,0:08:30,2/24/2019,0,24.70000076,14.30000019,0,400,248,35188,36010,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:08,0,8,40,0:08:40,2/24/2019,0,24.70000076,14.30000019,0,400,0,35188,36011,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:08,0,8,50,0:08:50,2/24/2019,0,24.70000076,14.30000019,0,400,245,35188,36011,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:09,0,9,0,0:09:00,2/24/2019,0,24.70000076,14.30000019,0,400,0,35188,36012,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:09,0,9,10,0:09:10,2/24/2019,0,24.70000076,14.30000019,0,400,0,35188,36012,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:09,0,9,20,0:09:20,2/24/2019,0,24.70000076,14.30000019,0,400,248,35188,36013,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:09,0,9,30,0:09:30,2/24/2019,0,24.70000076,14.30000019,0,400,0,35188,36013,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:09,0,9,40,0:09:40,2/24/2019,0,24.70000076,14.30000019,0,400,0,35188,36014,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:09,0,9,50,0:09:50,2/24/2019,0,24.70000076,14.30000019,0,400,0,35188,36014,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:10,0,10,0,0:10:00,2/24/2019,0,24.70000076,14.30000019,0,400,0,35188,36015,3.237389591,H1,BS2,0,1,1,1,3,1
2/24/2019 0:10,0,10,10,0:10:10,2/24/2019,0,24.79999924,14.30000019,0,400,250,35188,36015,3.255711807,H1,BS2,0,1,1,1,3,1
2/24/2019 0:10,0,10,20,0:10:20,2/24/2019,0,24.79999924,14.30000019,0,420,253,35188,36016,3.255711807,H1,BS2,0,1,1,1,3,1
2/24/2019 0:10,0,10,30,0:10:30,2/24/2019,0,24.79999924,14.30000019,0,401,251,35188,36017,3.255711807,H1,BS2,0,1,1,1,3,1
2/24/2019 0:10,0,10,40,0:10:40,2/24/2019,0,24.79999924,14.30000019,0,418,254,35188,36017,3.255711807,H1,BS2,0,1,1,1,3,1
2/24/2019 0:10,0,10,50,0:10:50,2/24/2019,0,24.79999924,14.30000019,0,413,0,35188,36018,3.255711807,H1,BS2,0,1,1,1,3,1
2/24/2019 0:11,0,11,0,0:11:00,2/24/2019,0,24.79999924,14.30000019,0,431,0,35188,36018,3.255711807,H1,BS2,0,1,1,1,3,1
2/24/2019 0:11,0,11,10,0:11:10,2/24/2019,0,24.79999924,14.30000019,0,429,250,35188,36019,3.255711807,H1,BS2,0,1,1,1,3,1
2/24/2019 0:11,0,11,20,0:11:20,2/24/2019,0,24.89999962,14.39999962,0,431,268,35188,36019,3.297019691,H1,BS2,0,1,1,1,3,1
2/24/2019 0:11,0,11,30,0:11:30,2/24/2019,0,24.89999962,14.30000019,0,448,0,35188,36020,3.274123852,H1,BS2,0,1,1,1,3,1
2/24/2019 0:11,0,11,40,0:11:40,2/24/2019,0,24.89999962,14.30000019,0,441,0,35188,36020,3.274123852,H1,BS2,0,1,1,1,3,1
2/24/2019 0:11,0,11,50,0:11:50,2/24/2019,0,24.89999962,14.30000019,0,440,0,35188,36021,3.274123852,H1,BS2,0,1,1,1,3,1
2/24/2019 0:12,0,12,0,0:12:00,2/24/2019,0,24.89999962,14.30000019,0,439,0,35188,36021,3.274123852,H1,BS2,0,1,1,1,3,1
2/24/2019 0:12,0,12,10,0:12:10,2/24/2019,0,25,14.30000019,0,440,254,35188,36022,3.292625739,H1,BS2,0,1,1,1,3,1
2/24/2019 0:12,0,12,20,0:12:20,2/24/2019,0,25,14.30000019,0,433,0,35188,36022,3.292625739,H1,BS2,0,1,1,1,3,1
2/24/2019 0:12,0,12,30,0:12:30,2/24/2019,0,25,14.19999981,0,441,0,35188,36023,3.269600297,H1,BS2,0,1,1,1,3,1
