,hour,minute,second,time-hr-min-sec,date,tvoc_ppb,temp_c,rh_percent,light_lux,co2eq_ppm,dist_mm,co2eq_base,tvoc_base,abs_humid,home,sensor,Will,Maggie,Kurt,Sade,number,occupied
2019-03-02 00:00:00,00,00,00,00:00:00,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:00:10,00,00,10,00:00:10,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:00:20,00,00,20,00:00:20,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:00:30,00,00,30,00:00:30,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:00:40,00,00,40,00:00:40,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:00:50,00,00,50,00:00:50,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:01:00,00,01,00,00:01:00,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:01:10,00,01,10,00:01:10,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:01:20,00,01,20,00:01:20,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:01:30,00,01,30,00:01:30,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:01:40,00,01,40,00:01:40,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:01:50,00,01,50,00:01:50,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:02:00,00,02,00,00:02:00,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:02:10,00,02,10,00:02:10,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:02:20,00,02,20,00:02:20,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:02:30,00,02,30,00:02:30,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:02:40,00,02,40,00:02:40,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:02:50,00,02,50,00:02:50,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:03:00,00,03,00,00:03:00,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:03:10,00,03,10,00:03:10,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:03:20,00,03,20,00:03:20,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:03:30,00,03,30,00:03:30,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:03:40,00,03,40,00:03:40,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:03:50,00,03,50,00:03:50,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:04:00,00,04,00,00:04:00,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:04:10,00,04,10,00:04:10,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:04:20,00,04,20,00:04:20,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:04:30,00,04,30,00:04:30,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:04:40,00,04,40,00:04:40,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:04:50,00,04,50,00:04:50,2019-03-02,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-02 00:05:00,00,05,00,00:05:00,2019-03-02,314,23.899999618530273,24.0,0.0,1365,573,35186,35501,5.192706456267174,H1,BS3,0,1,1,1,3,1
2019-03-02 00:05:10,00,05,10,00:05:10,2019-03-02,317,23.899999618530273,24.100000381469727,0.0,1324,186,35186,35501,5.214342815704133,H1,BS3,0,1,1,1,3,1
2019-03-02 00:05:20,00,05,20,00:05:20,2019-03-02,312,23.899999618530273,24.100000381469727,0.0,1319,191,35186,35501,5.214342815704133,H1,BS3,0,1,1,1,3,1
2019-03-02 00:05:30,00,05,30,00:05:30,2019-03-02,306,23.899999618530273,24.0,0.0,1345,572,35186,35501,5.192706456267174,H1,BS3,0,1,1,1,3,1
2019-03-02 00:05:40,00,05,40,00:05:40,2019-03-02,306,23.899999618530273,24.100000381469727,0.0,1328,190,35186,35501,5.214342815704133,H1,BS3,0,1,1,1,3,1
2019-03-02 00:05:50,00,05,50,00:05:50,2019-03-02,311,23.899999618530273,24.100000381469727,0.0,1281,574,35186,35501,5.214342815704133,H1,BS3,0,1,1,1,3,1
2019-03-02 00:06:00,00,06,00,00:06:00,2019-03-02,304,23.899999618530273,24.0,0.0,1279,195,35186,35501,5.192706456267174,H1,BS3,0,1,1,1,3,1
2019-03-02 00:06:10,00,06,10,00:06:10,2019-03-02,307,23.899999618530273,24.0,0.0,1267,573,35186,35501,5.192706456267174,H1,BS3,0,1,1,1,3,1
2019-03-02 00:06:20,00,06,20,00:06:20,2019-03-02,301,23.899999618530273,23.899999618530273,0.0,1298,573,35186,35501,5.1710700968302135,H1,BS3,0,1,1,1,3,1
2019-03-02 00:06:30,00,06,30,00:06:30,2019-03-02,298,23.899999618530273,24.0,0.0,1283,571,35186,35501,5.192706456267174,H1,BS3,0,1,1,1,3,1
2019-03-02 00:06:40,00,06,40,00:06:40,2019-03-02,290,23.899999618530273,24.0,0.0,1251,183,35186,35501,5.192706456267174,H1,BS3,0,1,1,1,3,1
2019-03-02 00:06:50,00,06,50,00:06:50,2019-03-02,295,23.899999618530273,23.899999618530273,0.0,1302,575,35186,35501,5.1710700968302135,H1,BS3,0,1,1,1,3,1
2019-03-02 00:07:00,00,07,00,00:07:00,2019-03-02,289,23.899999618530273,24.100000381469727,0.0,1238,191,35186,35501,5.214342815704133,H1,BS3,0,1,1,1,3,1
2019-03-02 00:07:10,00,07,10,00:07:10,2019-03-02,295,23.899999618530273,23.899999618530273,0.0,1240,193,35186,35501,5.1710700968302135,H1,BS3,0,1,1,1,3,1
2019-03-02 00:07:20,00,07,20,00:07:20,2019-03-02,294,23.799999237060547,23.899999618530273,0.0,1263,572,35186,35501,5.141766119611035,H1,BS3,0,1,1,1,3,1
2019-03-02 00:07:30,00,07,30,00:07:30,2019-03-02,294,23.799999237060547,23.899999618530273,0.0,1253,574,35186,35501,5.141766119611035,H1,BS3,0,1,1,1,3,1
2019-03-02 00:07:40,00,07,40,00:07:40,2019-03-02,292,23.799999237060547,23.899999618530273,0.0,1219,186,35186,35501,5.141766119611035,H1,BS3,0,1,1,1,3,1
2019-03-02 00:07:50,00,07,50,00:07:50,2019-03-02,294,23.799999237060547,23.899999618530273,0.0,1262,190,35186,35501,5.141766119611035,H1,BS3,0,1,1,1,3,1
2019-03-02 00:08:00,00,08,00,00:08:00,2019-03-02,288,23.799999237060547,23.899999618530273,0.0,1246,185,35186,35501,5.141766119611035,H1,BS3,0,1,1,1,3,1
2019-03-02 00:08:10,00,08,10,00:08:10,2019-03-02,279,23.799999237060547,23.899999618530273,0.0,1191,571,35186,35501,5.141766119611035,H1,BS3,0,1,1,1,3,1
2019-03-02 00:08:20,00,08,20,00:08:20,2019-03-02,287,23.799999237060547,23.899999618530273,0.0,1229,572,35186,35501,5.141766119611035,H1,BS3,0,1,1,1,3,1
