,hour,minute,second,time-hr-min-sec,date,tvoc_ppb,temp_c,rh_percent,light_lux,co2eq_ppm,dist_mm,co2eq_base,tvoc_base,abs_humid,home,sensor,Will,Maggie,Kurt,Sade,number,occupied
2019-03-06 00:00:00,00,00,00,00:00:00,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:00:10,00,00,10,00:00:10,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:00:20,00,00,20,00:00:20,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:00:30,00,00,30,00:00:30,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:00:40,00,00,40,00:00:40,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:00:50,00,00,50,00:00:50,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:01:00,00,01,00,00:01:00,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:01:10,00,01,10,00:01:10,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:01:20,00,01,20,00:01:20,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:01:30,00,01,30,00:01:30,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:01:40,00,01,40,00:01:40,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:01:50,00,01,50,00:01:50,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:02:00,00,02,00,00:02:00,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:02:10,00,02,10,00:02:10,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:02:20,00,02,20,00:02:20,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:02:30,00,02,30,00:02:30,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:02:40,00,02,40,00:02:40,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:02:50,00,02,50,00:02:50,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:03:00,00,03,00,00:03:00,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:03:10,00,03,10,00:03:10,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:03:20,00,03,20,00:03:20,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:03:30,00,03,30,00:03:30,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:03:40,00,03,40,00:03:40,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:03:50,00,03,50,00:03:50,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:04:00,00,04,00,00:04:00,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:04:10,00,04,10,00:04:10,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:04:20,00,04,20,00:04:20,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:04:30,00,04,30,00:04:30,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:04:40,00,04,40,00:04:40,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:04:50,00,04,50,00:04:50,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:05:00,00,05,00,00:05:00,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:05:10,00,05,10,00:05:10,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:05:20,00,05,20,00:05:20,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:05:30,00,05,30,00:05:30,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:05:40,00,05,40,00:05:40,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:05:50,00,05,50,00:05:50,2019-03-06,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:06:00,00,06,00,00:06:00,2019-03-06,0,26.799999237060547,18.899999618530273,0.0,808,191,35186,35502,4.812812636852401,H1,BS3,1,1,1,1,4,1
2019-03-06 00:06:10,00,06,10,00:06:10,2019-03-06,0,26.799999237060547,18.799999237060547,0.0,789,193,35186,35503,4.787347922072424,H1,BS3,1,1,1,1,4,1
2019-03-06 00:06:20,00,06,20,00:06:20,2019-03-06,0,26.799999237060547,18.799999237060547,0.0,775,196,35186,35503,4.787347922072424,H1,BS3,1,1,1,1,4,1
2019-03-06 00:06:30,00,06,30,00:06:30,2019-03-06,0,26.799999237060547,18.799999237060547,0.0,774,189,35186,35504,4.787347922072424,H1,BS3,1,1,1,1,4,1
2019-03-06 00:06:40,00,06,40,00:06:40,2019-03-06,0,26.799999237060547,18.700000762939453,0.0,780,577,35186,35504,4.761883692991483,H1,BS3,1,1,1,1,4,1
2019-03-06 00:06:50,00,06,50,00:06:50,2019-03-06,0,26.799999237060547,18.700000762939453,0.0,778,199,35186,35505,4.761883692991483,H1,BS3,1,1,1,1,4,1
2019-03-06 00:07:00,00,07,00,00:07:00,2019-03-06,0,26.799999237060547,18.700000762939453,0.0,772,194,35186,35505,4.761883692991483,H1,BS3,1,1,1,1,4,1
2019-03-06 00:07:10,00,07,10,00:07:10,2019-03-06,0,26.799999237060547,18.700000762939453,0.0,778,576,35186,35506,4.761883692991483,H1,BS3,1,1,1,1,4,1
2019-03-06 00:07:20,00,07,20,00:07:20,2019-03-06,0,26.700000762939453,18.600000381469727,0.0,771,575,35186,35506,4.710168511547717,H1,BS3,1,1,1,1,4,1
2019-03-06 00:07:30,00,07,30,00:07:30,2019-03-06,0,26.700000762939453,18.600000381469727,0.0,771,194,35186,35507,4.710168511547717,H1,BS3,1,1,1,1,4,1
2019-03-06 00:07:40,00,07,40,00:07:40,2019-03-06,0,26.700000762939453,18.600000381469727,0.0,769,575,35186,35507,4.710168511547717,H1,BS3,1,1,1,1,4,1
2019-03-06 00:07:50,00,07,50,00:07:50,2019-03-06,0,26.700000762939453,18.700000762939453,0.0,751,190,35186,35508,4.735492094251012,H1,BS3,1,1,1,1,4,1
2019-03-06 00:08:00,00,08,00,00:08:00,2019-03-06,0,26.700000762939453,18.700000762939453,0.0,765,575,35186,35508,4.735492094251012,H1,BS3,1,1,1,1,4,1
2019-03-06 00:08:10,00,08,10,00:08:10,2019-03-06,0,26.700000762939453,18.799999237060547,0.0,754,575,35186,35509,4.760815193947141,H1,BS3,1,1,1,1,4,1
2019-03-06 00:08:20,00,08,20,00:08:20,2019-03-06,0,26.700000762939453,18.799999237060547,0.0,754,195,35186,35509,4.760815193947141,H1,BS3,1,1,1,1,4,1
2019-03-06 00:08:30,00,08,30,00:08:30,2019-03-06,0,26.600000381469727,18.600000381469727,0.0,769,577,35186,35510,4.684043123310302,H1,BS3,1,1,1,1,4,1
2019-03-06 00:08:40,00,08,40,00:08:40,2019-03-06,0,26.600000381469727,18.700000762939453,0.0,748,194,35186,35510,4.709226246404124,H1,BS3,1,1,1,1,4,1
2019-03-06 00:08:50,00,08,50,00:08:50,2019-03-06,0,26.600000381469727,18.700000762939453,0.0,743,201,35186,35511,4.709226246404124,H1,BS3,1,1,1,1,4,1
2019-03-06 00:09:00,00,09,00,00:09:00,2019-03-06,0,26.600000381469727,18.700000762939453,0.0,750,578,35186,35511,4.709226246404124,H1,BS3,1,1,1,1,4,1
2019-03-06 00:09:10,00,09,10,00:09:10,2019-03-06,0,26.600000381469727,18.799999237060547,0.0,748,574,35186,35512,4.734408889169823,H1,BS3,1,1,1,1,4,1
2019-03-06 00:09:20,00,09,20,00:09:20,2019-03-06,0,26.600000381469727,18.799999237060547,0.0,765,573,35186,35512,4.734408889169823,H1,BS3,1,1,1,1,4,1
2019-03-06 00:09:30,00,09,30,00:09:30,2019-03-06,0,26.600000381469727,18.899999618530273,0.0,752,577,35186,35513,4.759592012263645,H1,BS3,1,1,1,1,4,1
2019-03-06 00:09:40,00,09,40,00:09:40,2019-03-06,0,26.5,18.799999237060547,0.0,742,576,35186,35513,4.708129012416038,H1,BS3,1,1,1,1,4,1
2019-03-06 00:09:50,00,09,50,00:09:50,2019-03-06,0,26.5,18.799999237060547,0.0,755,574,35186,35514,4.708129012416038,H1,BS3,1,1,1,1,4,1
2019-03-06 00:10:00,00,10,00,00:10:00,2019-03-06,0,26.600000381469727,19.100000381469727,0.0,753,192,35186,35514,4.809958258451289,H1,BS3,1,1,1,1,4,1
2019-03-06 00:10:10,00,10,10,00:10:10,2019-03-06,0,26.5,19.100000381469727,0.0,771,191,35186,35515,4.783259020345321,H1,BS3,1,1,1,1,4,1
2019-03-06 00:10:20,00,10,20,00:10:20,2019-03-06,0,26.5,19.200000762939453,0.0,766,574,35186,35515,4.808302356321749,H1,BS3,1,1,1,1,4,1
2019-03-06 00:10:30,00,10,30,00:10:30,2019-03-06,0,26.5,19.299999237060547,0.0,780,576,35186,35516,4.833345214636272,H1,BS3,1,1,1,1,4,1
2019-03-06 00:10:40,00,10,40,00:10:40,2019-03-06,0,26.399999618530273,19.399999618530273,0.0,771,192,35186,35516,4.831399899696104,H1,BS3,1,1,1,1,4,1
2019-03-06 00:10:50,00,10,50,00:10:50,2019-03-06,0,,,0.0,762,577,35186,35517,,H1,BS3,1,1,1,1,4,1
2019-03-06 00:11:00,00,11,00,00:11:00,2019-03-06,0,26.399999618530273,19.399999618530273,0.0,758,188,35186,35517,4.831399899696104,H1,BS3,1,1,1,1,4,1
2019-03-06 00:11:10,00,11,10,00:11:10,2019-03-06,0,26.399999618530273,19.5,0.0,747,192,35186,35518,4.856304118381805,H1,BS3,1,1,1,1,4,1
2019-03-06 00:11:20,00,11,20,00:11:20,2019-03-06,0,26.399999618530273,19.299999237060547,0.0,774,187,35186,35518,4.806495681010402,H1,BS3,1,1,1,1,4,1
2019-03-06 00:11:30,00,11,30,00:11:30,2019-03-06,0,26.399999618530273,19.5,0.0,769,569,35186,35519,4.856304118381805,H1,BS3,1,1,1,1,4,1
2019-03-06 00:11:40,00,11,40,00:11:40,2019-03-06,0,26.299999237060547,19.600000381469727,0.0,785,195,35186,35519,4.854072216263295,H1,BS3,1,1,1,1,4,1
2019-03-06 00:11:50,00,11,50,00:11:50,2019-03-06,0,26.299999237060547,19.600000381469727,0.0,785,573,35186,35520,4.854072216263295,H1,BS3,1,1,1,1,4,1
