,hour,minute,second,time-hr-min-sec,date,tvoc_ppb,temp_c,rh_percent,light_lux,co2eq_ppm,dist_mm,co2eq_base,tvoc_base,abs_humid,home,sensor,Will,Maggie,Kurt,Sade,number,occupied
2019-03-03 00:00:00,00,00,00,00:00:00,2019-03-03,0,22.799999237060547,20.799999237060547,40.0,528,564,35188,35805,4.226603377777782,H1,BS3,1,1,1,1,4,1
2019-03-03 00:00:10,00,00,10,00:00:10,2019-03-03,0,22.799999237060547,20.799999237060547,40.0,543,178,35187,35805,4.226603377777782,H1,BS3,1,1,1,1,4,1
2019-03-03 00:00:20,00,00,20,00:00:20,2019-03-03,0,22.799999237060547,20.799999237060547,40.0,562,565,35187,35806,4.226603377777782,H1,BS3,1,1,1,1,4,1
2019-03-03 00:00:30,00,00,30,00:00:30,2019-03-03,7,22.799999237060547,21.0,40.0,552,181,35187,35806,4.267243951393374,H1,BS3,1,1,1,1,4,1
2019-03-03 00:00:40,00,00,40,00:00:40,2019-03-03,7,22.799999237060547,21.100000381469727,40.0,575,564,35187,35806,4.2875642382011705,H1,BS3,1,1,1,1,4,1
2019-03-03 00:00:50,00,00,50,00:00:50,2019-03-03,5,22.799999237060547,21.100000381469727,40.0,555,185,35187,35806,4.2875642382011705,H1,BS3,1,1,1,1,4,1
2019-03-03 00:01:00,00,01,00,00:01:00,2019-03-03,0,22.799999237060547,21.0,40.0,456,561,35187,35807,4.267243951393374,H1,BS3,1,1,1,1,4,1
2019-03-03 00:01:10,00,01,10,00:01:10,2019-03-03,0,22.799999237060547,20.700000762939453,40.0,487,561,35187,35807,4.20628347854722,H1,BS3,1,1,1,1,4,1
2019-03-03 00:01:20,00,01,20,00:01:20,2019-03-03,0,22.799999237060547,20.700000762939453,40.0,568,174,35187,35808,4.20628347854722,H1,BS3,1,1,1,1,4,1
2019-03-03 00:01:30,00,01,30,00:01:30,2019-03-03,0,22.799999237060547,20.899999618530273,40.0,507,177,35187,35808,4.246923664585578,H1,BS3,1,1,1,1,4,1
2019-03-03 00:01:40,00,01,40,00:01:40,2019-03-03,0,22.799999237060547,20.799999237060547,40.0,506,174,35187,35809,4.226603377777782,H1,BS3,1,1,1,1,4,1
2019-03-03 00:01:50,00,01,50,00:01:50,2019-03-03,0,22.799999237060547,20.799999237060547,40.0,424,182,35187,35809,4.226603377777782,H1,BS3,1,1,1,1,4,1
2019-03-03 00:02:00,00,02,00,00:02:00,2019-03-03,0,22.799999237060547,20.5,40.0,514,176,35187,35810,4.1656429049316275,H1,BS3,1,1,1,1,4,1
2019-03-03 00:02:10,00,02,10,00:02:10,2019-03-03,0,,,40.0,529,566,35187,35810,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:02:20,00,02,20,00:02:20,2019-03-03,0,22.799999237060547,20.799999237060547,40.0,509,180,35187,35811,4.226603377777782,H1,BS3,1,1,1,1,4,1
2019-03-03 00:02:30,00,02,30,00:02:30,2019-03-03,3,22.799999237060547,20.799999237060547,40.0,561,188,35187,35811,4.226603377777782,H1,BS3,1,1,1,1,4,1
2019-03-03 00:02:40,00,02,40,00:02:40,2019-03-03,0,22.799999237060547,20.899999618530273,40.0,535,562,35187,35811,4.246923664585578,H1,BS3,1,1,1,1,4,1
2019-03-03 00:02:50,00,02,50,00:02:50,2019-03-03,0,22.799999237060547,21.0,40.0,448,174,35187,35812,4.267243951393374,H1,BS3,1,1,1,1,4,1
2019-03-03 00:03:00,00,03,00,00:03:00,2019-03-03,0,22.799999237060547,20.600000381469727,40.0,506,178,35187,35812,4.1859631917394236,H1,BS3,1,1,1,1,4,1
2019-03-03 00:03:10,00,03,10,00:03:10,2019-03-03,0,22.799999237060547,20.799999237060547,40.0,438,179,35187,35813,4.226603377777782,H1,BS3,1,1,1,1,4,1
2019-03-03 00:03:20,00,03,20,00:03:20,2019-03-03,0,22.799999237060547,20.600000381469727,24.0,495,563,35187,35813,4.1859631917394236,H1,BS3,1,1,1,1,4,1
2019-03-03 00:03:30,00,03,30,00:03:30,2019-03-03,0,22.799999237060547,20.600000381469727,40.0,541,177,35187,35814,4.1859631917394236,H1,BS3,1,1,1,1,4,1
2019-03-03 00:03:40,00,03,40,00:03:40,2019-03-03,0,22.799999237060547,20.700000762939453,40.0,435,177,35187,35814,4.20628347854722,H1,BS3,1,1,1,1,4,1
2019-03-03 00:03:50,00,03,50,00:03:50,2019-03-03,0,22.799999237060547,20.5,24.0,438,561,35187,35815,4.1656429049316275,H1,BS3,1,1,1,1,4,1
2019-03-03 00:04:00,00,04,00,00:04:00,2019-03-03,0,22.799999237060547,20.399999618530273,40.0,400,175,35187,35816,4.1453226181238305,H1,BS3,1,1,1,1,4,1
2019-03-03 00:04:10,00,04,10,00:04:10,2019-03-03,0,,,40.0,400,174,35187,35816,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:04:20,00,04,20,00:04:20,2019-03-03,0,22.700000762939453,20.100000381469727,40.0,400,566,35188,35817,4.061019549857811,H1,BS3,1,1,1,1,4,1
2019-03-03 00:04:30,00,04,30,00:04:30,2019-03-03,0,22.700000762939453,20.100000381469727,40.0,400,563,35188,35817,4.061019549857811,H1,BS3,1,1,1,1,4,1
2019-03-03 00:04:40,00,04,40,00:04:40,2019-03-03,0,22.700000762939453,20.100000381469727,40.0,488,562,35188,35818,4.061019549857811,H1,BS3,1,1,1,1,4,1
2019-03-03 00:04:50,00,04,50,00:04:50,2019-03-03,0,22.700000762939453,20.399999618530273,31.0,561,184,35188,35818,4.121631626650031,H1,BS3,1,1,1,1,4,1
2019-03-03 00:05:00,00,05,00,00:05:00,2019-03-03,0,22.700000762939453,20.799999237060547,40.0,566,179,35188,35819,4.202447857493722,H1,BS3,1,1,1,1,4,1
2019-03-03 00:05:10,00,05,10,00:05:10,2019-03-03,0,22.799999237060547,21.100000381469727,40.0,538,177,35188,35819,4.2875642382011705,H1,BS3,1,1,1,1,4,1
2019-03-03 00:05:20,00,05,20,00:05:20,2019-03-03,0,22.700000762939453,21.0,40.0,500,562,35188,35820,4.24285616559666,H1,BS3,1,1,1,1,4,1
2019-03-03 00:05:30,00,05,30,00:05:30,2019-03-03,0,,,40.0,500,175,35188,35820,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:05:40,00,05,40,00:05:40,2019-03-03,0,22.700000762939453,20.899999618530273,40.0,518,566,35188,35821,4.222652011545191,H1,BS3,1,1,1,1,4,1
2019-03-03 00:05:50,00,05,50,00:05:50,2019-03-03,0,22.700000762939453,20.799999237060547,40.0,525,177,35188,35821,4.202447857493722,H1,BS3,1,1,1,1,4,1
2019-03-03 00:06:00,00,06,00,00:06:00,2019-03-03,0,22.700000762939453,20.899999618530273,40.0,525,562,35188,35822,4.222652011545191,H1,BS3,1,1,1,1,4,1
2019-03-03 00:06:10,00,06,10,00:06:10,2019-03-03,0,22.700000762939453,20.899999618530273,40.0,547,565,35188,35822,4.222652011545191,H1,BS3,1,1,1,1,4,1
2019-03-03 00:06:20,00,06,20,00:06:20,2019-03-03,0,22.600000381469727,20.799999237060547,40.0,533,565,35188,35823,4.178411348044628,H1,BS3,1,1,1,1,4,1
2019-03-03 00:06:30,00,06,30,00:06:30,2019-03-03,0,22.700000762939453,20.799999237060547,40.0,543,174,35188,35823,4.202447857493722,H1,BS3,1,1,1,1,4,1
2019-03-03 00:06:40,00,06,40,00:06:40,2019-03-03,0,22.700000762939453,20.799999237060547,40.0,552,562,35188,35824,4.202447857493722,H1,BS3,1,1,1,1,4,1
2019-03-03 00:06:50,00,06,50,00:06:50,2019-03-03,0,22.700000762939453,20.899999618530273,40.0,493,178,35188,35824,4.222652011545191,H1,BS3,1,1,1,1,4,1
2019-03-03 00:07:00,00,07,00,00:07:00,2019-03-03,0,22.700000762939453,20.700000762939453,40.0,518,177,35188,35825,4.182244088804438,H1,BS3,1,1,1,1,4,1
2019-03-03 00:07:10,00,07,10,00:07:10,2019-03-03,0,22.700000762939453,20.700000762939453,40.0,505,178,35188,35825,4.182244088804438,H1,BS3,1,1,1,1,4,1
2019-03-03 00:07:20,00,07,20,00:07:20,2019-03-03,0,22.700000762939453,20.700000762939453,40.0,483,178,35187,35826,4.182244088804438,H1,BS3,1,1,1,1,4,1
2019-03-03 00:07:30,00,07,30,00:07:30,2019-03-03,0,22.700000762939453,20.600000381469727,40.0,524,182,35187,35826,4.162039934752969,H1,BS3,1,1,1,1,4,1
2019-03-03 00:07:40,00,07,40,00:07:40,2019-03-03,0,,,40.0,500,558,35187,35827,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:07:50,00,07,50,00:07:50,2019-03-03,0,22.700000762939453,20.600000381469727,40.0,502,178,35187,35827,4.162039934752969,H1,BS3,1,1,1,1,4,1
2019-03-03 00:08:00,00,08,00,00:08:00,2019-03-03,0,22.700000762939453,20.600000381469727,40.0,518,177,35187,35828,4.162039934752969,H1,BS3,1,1,1,1,4,1
2019-03-03 00:08:10,00,08,10,00:08:10,2019-03-03,0,,,40.0,486,172,35187,35828,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:08:20,00,08,20,00:08:20,2019-03-03,0,,,40.0,529,185,35187,35829,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:08:30,00,08,30,00:08:30,2019-03-03,0,22.700000762939453,20.700000762939453,40.0,521,563,35187,35829,4.182244088804438,H1,BS3,1,1,1,1,4,1
2019-03-03 00:08:40,00,08,40,00:08:40,2019-03-03,0,22.700000762939453,20.700000762939453,40.0,520,563,35187,35830,4.182244088804438,H1,BS3,1,1,1,1,4,1
2019-03-03 00:08:50,00,08,50,00:08:50,2019-03-03,0,22.700000762939453,20.600000381469727,40.0,486,564,35187,35830,4.162039934752969,H1,BS3,1,1,1,1,4,1
2019-03-03 00:09:00,00,09,00,00:09:00,2019-03-03,0,22.700000762939453,20.5,40.0,525,172,35187,35831,4.1418357807015,H1,BS3,1,1,1,1,4,1
2019-03-03 00:09:10,00,09,10,00:09:10,2019-03-03,0,22.700000762939453,20.600000381469727,40.0,465,559,35187,35831,4.162039934752969,H1,BS3,1,1,1,1,4,1
2019-03-03 00:09:20,00,09,20,00:09:20,2019-03-03,0,22.700000762939453,20.5,40.0,518,179,35187,35832,4.1418357807015,H1,BS3,1,1,1,1,4,1
2019-03-03 00:09:30,00,09,30,00:09:30,2019-03-03,0,22.700000762939453,20.5,40.0,458,174,35187,35832,4.1418357807015,H1,BS3,1,1,1,1,4,1
2019-03-03 00:09:40,00,09,40,00:09:40,2019-03-03,0,22.700000762939453,20.5,40.0,456,185,35187,35833,4.1418357807015,H1,BS3,1,1,1,1,4,1
2019-03-03 00:09:50,00,09,50,00:09:50,2019-03-03,0,22.600000381469727,20.399999618530273,40.0,420,556,35187,35834,4.098057357343396,H1,BS3,1,1,1,1,4,1
2019-03-03 00:10:00,00,10,00,00:10:00,2019-03-03,0,22.600000381469727,20.299999237060547,40.0,400,180,35187,35834,4.077968763878574,H1,BS3,1,1,1,1,4,1
2019-03-03 00:10:10,00,10,10,00:10:10,2019-03-03,0,22.600000381469727,20.100000381469727,40.0,532,175,35187,35835,4.037791960106984,H1,BS3,1,1,1,1,4,1
2019-03-03 00:10:20,00,10,20,00:10:20,2019-03-03,0,22.600000381469727,20.5,40.0,527,175,35187,35835,4.118145950808216,H1,BS3,1,1,1,1,4,1
2019-03-03 00:10:30,00,10,30,00:10:30,2019-03-03,0,22.600000381469727,20.600000381469727,6.0,482,555,35187,35836,4.138234544273037,H1,BS3,1,1,1,1,4,1
2019-03-03 00:10:40,00,10,40,00:10:40,2019-03-03,0,,,40.0,400,555,35188,35836,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:10:50,00,10,50,00:10:50,2019-03-03,0,22.600000381469727,20.200000762939453,31.0,400,559,35188,35837,4.057880553571804,H1,BS3,1,1,1,1,4,1
2019-03-03 00:11:00,00,11,00,00:11:00,2019-03-03,0,22.600000381469727,19.799999237060547,40.0,400,175,35188,35837,3.9775261797125205,H1,BS3,1,1,1,1,4,1
2019-03-03 00:11:10,00,11,10,00:11:10,2019-03-03,0,22.600000381469727,19.700000762939453,40.0,400,177,35188,35838,3.957437969405751,H1,BS3,1,1,1,1,4,1
2019-03-03 00:11:20,00,11,20,00:11:20,2019-03-03,0,22.5,19.399999618530273,40.0,400,558,35188,35838,3.8748644943118857,H1,BS3,1,1,1,1,4,1
2019-03-03 00:11:30,00,11,30,00:11:30,2019-03-03,0,22.5,19.100000381469727,40.0,400,179,35188,35839,3.814944060555989,H1,BS3,1,1,1,1,4,1
2019-03-03 00:11:40,00,11,40,00:11:40,2019-03-03,0,22.5,19.200000762939453,40.0,400,559,35188,35839,3.8349176654628967,H1,BS3,1,1,1,1,4,1
2019-03-03 00:11:50,00,11,50,00:11:50,2019-03-03,0,22.600000381469727,19.5,40.0,405,559,35188,35840,3.9172607824761085,H1,BS3,1,1,1,1,4,1
2019-03-03 00:12:00,00,12,00,00:12:00,2019-03-03,0,,,40.0,422,178,35188,35840,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:12:10,00,12,10,00:12:10,2019-03-03,0,22.5,20.100000381469727,40.0,489,560,35188,35841,4.014679347695414,H1,BS3,1,1,1,1,4,1
2019-03-03 00:12:20,00,12,20,00:12:20,2019-03-03,0,22.600000381469727,20.399999618530273,40.0,488,180,35188,35841,4.098057357343396,H1,BS3,1,1,1,1,4,1
2019-03-03 00:12:30,00,12,30,00:12:30,2019-03-03,0,,,40.0,518,557,35188,35842,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:12:40,00,12,40,00:12:40,2019-03-03,0,,,40.0,551,183,35188,35842,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:12:50,00,12,50,00:12:50,2019-03-03,0,22.600000381469727,20.799999237060547,40.0,543,178,35188,35843,4.178411348044628,H1,BS3,1,1,1,1,4,1
2019-03-03 00:13:00,00,13,00,00:13:00,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:13:10,00,13,10,00:13:10,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:13:20,00,13,20,00:13:20,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:13:30,00,13,30,00:13:30,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:13:40,00,13,40,00:13:40,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:13:50,00,13,50,00:13:50,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:14:00,00,14,00,00:14:00,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:14:10,00,14,10,00:14:10,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:14:20,00,14,20,00:14:20,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:14:30,00,14,30,00:14:30,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:14:40,00,14,40,00:14:40,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:14:50,00,14,50,00:14:50,2019-03-03,,,,,,,,,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:15:00,00,15,00,00:15:00,2019-03-03,0,22.5,20.600000381469727,31.0,582,177,35186,35505,4.114546991265126,H1,BS3,1,1,1,1,4,1
2019-03-03 00:15:10,00,15,10,00:15:10,2019-03-03,0,22.5,20.799999237060547,31.0,529,179,35186,35506,4.154493820114116,H1,BS3,1,1,1,1,4,1
2019-03-03 00:15:20,00,15,20,00:15:20,2019-03-03,0,,,31.0,511,184,35186,35506,,H1,BS3,1,1,1,1,4,1
2019-03-03 00:15:30,00,15,30,00:15:30,2019-03-03,0,22.5,20.700000762939453,31.0,550,180,35186,35507,4.134520596172034,H1,BS3,1,1,1,1,4,1
2019-03-03 00:15:40,00,15,40,00:15:40,2019-03-03,0,22.5,20.799999237060547,31.0,571,181,35186,35507,4.154493820114116,H1,BS3,1,1,1,1,4,1
2019-03-03 00:15:50,00,15,50,00:15:50,2019-03-03,0,22.5,20.899999618530273,48.0,577,177,35186,35508,4.174467425021024,H1,BS3,1,1,1,1,4,1
2019-03-03 00:16:00,00,16,00,00:16:00,2019-03-03,0,22.5,20.899999618530273,31.0,594,180,35186,35508,4.174467425021024,H1,BS3,1,1,1,1,4,1
2019-03-03 00:16:10,00,16,10,00:16:10,2019-03-03,0,22.5,20.899999618530273,19.0,576,181,35186,35509,4.174467425021024,H1,BS3,1,1,1,1,4,1
2019-03-03 00:16:20,00,16,20,00:16:20,2019-03-03,0,22.5,20.899999618530273,31.0,566,184,35186,35509,4.174467425021024,H1,BS3,1,1,1,1,4,1
