,hour,minute,second,time-hr-min-sec,date,tvoc_ppb,temp_c,rh_percent,light_lux,co2eq_ppm,dist_mm,co2eq_base,tvoc_base,abs_humid,home,sensor,Will,Maggie,Kurt,Sade,number,occupied
2019-03-22 00:00:00,00,00,00,00:00:00,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:00:10,00,00,10,00:00:10,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:00:20,00,00,20,00:00:20,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:00:30,00,00,30,00:00:30,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:00:40,00,00,40,00:00:40,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:00:50,00,00,50,00:00:50,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:01:00,00,01,00,00:01:00,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:01:10,00,01,10,00:01:10,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:01:20,00,01,20,00:01:20,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:01:30,00,01,30,00:01:30,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:01:40,00,01,40,00:01:40,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:01:50,00,01,50,00:01:50,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:02:00,00,02,00,00:02:00,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:02:10,00,02,10,00:02:10,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:02:20,00,02,20,00:02:20,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:02:30,00,02,30,00:02:30,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:02:40,00,02,40,00:02:40,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:02:50,00,02,50,00:02:50,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:03:00,00,03,00,00:03:00,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:03:10,00,03,10,00:03:10,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:03:20,00,03,20,00:03:20,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:03:30,00,03,30,00:03:30,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:03:40,00,03,40,00:03:40,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:03:50,00,03,50,00:03:50,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:04:00,00,04,00,00:04:00,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:04:10,00,04,10,00:04:10,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:04:20,00,04,20,00:04:20,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:04:30,00,04,30,00:04:30,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:04:40,00,04,40,00:04:40,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:04:50,00,04,50,00:04:50,2019-03-22,,,,,,,,,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:05:00,00,05,00,00:05:00,2019-03-22,129,25.100000381469727,26.100000381469727,6,1212,172,35186,35501,6.043551433428574,H1,BS3,0,1,1,1,3,1
2019-03-22 00:05:10,00,05,10,00:05:10,2019-03-22,135,25.100000381469727,26.200000762939453,6,1215,549,35186,35501,6.066706890897603,H1,BS3,0,1,1,1,3,1
2019-03-22 00:05:20,00,05,20,00:05:20,2019-03-22,137,25.100000381469727,26.100000381469727,6,1219,551,35186,35501,6.043551433428574,H1,BS3,0,1,1,1,3,1
2019-03-22 00:05:30,00,05,30,00:05:30,2019-03-22,119,25.100000381469727,26.200000762939453,6,1216,552,35186,35501,6.066706890897603,H1,BS3,0,1,1,1,3,1
2019-03-22 00:05:40,00,05,40,00:05:40,2019-03-22,135,25.100000381469727,26.200000762939453,6,1205,550,35186,35501,6.066706890897603,H1,BS3,0,1,1,1,3,1
2019-03-22 00:05:50,00,05,50,00:05:50,2019-03-22,120,25.100000381469727,26.100000381469727,6,1201,548,35186,35501,6.043551433428574,H1,BS3,0,1,1,1,3,1
2019-03-22 00:06:00,00,06,00,00:06:00,2019-03-22,130,25.100000381469727,26.100000381469727,6,1193,167,35186,35501,6.043551433428574,H1,BS3,0,1,1,1,3,1
2019-03-22 00:06:10,00,06,10,00:06:10,2019-03-22,124,25.100000381469727,26.100000381469727,6,1215,549,35186,35501,6.043551433428574,H1,BS3,0,1,1,1,3,1
2019-03-22 00:06:20,00,06,20,00:06:20,2019-03-22,126,25.100000381469727,26.100000381469727,6,1186,545,35186,35501,6.043551433428574,H1,BS3,0,1,1,1,3,1
2019-03-22 00:06:30,00,06,30,00:06:30,2019-03-22,118,25.100000381469727,26.100000381469727,6,1190,549,35186,35501,6.043551433428574,H1,BS3,0,1,1,1,3,1
2019-03-22 00:06:40,00,06,40,00:06:40,2019-03-22,110,25.0,26.100000381469727,6,1160,548,35186,35501,6.00961761496659,H1,BS3,0,1,1,1,3,1
2019-03-22 00:06:50,00,06,50,00:06:50,2019-03-22,108,25.0,26.100000381469727,6,1149,162,35186,35501,6.00961761496659,H1,BS3,0,1,1,1,3,1
2019-03-22 00:07:00,00,07,00,00:07:00,2019-03-22,112,25.100000381469727,26.0,6,1168,170,35186,35501,6.020395975959544,H1,BS3,0,1,1,1,3,1
2019-03-22 00:07:10,00,07,10,00:07:10,2019-03-22,117,25.100000381469727,26.100000381469727,6,1158,550,35186,35501,6.043551433428574,H1,BS3,0,1,1,1,3,1
2019-03-22 00:07:20,00,07,20,00:07:20,2019-03-22,117,25.0,25.899999618530273,6,1173,553,35186,35501,5.9635667302769075,H1,BS3,0,1,1,1,3,1
2019-03-22 00:07:30,00,07,30,00:07:30,2019-03-22,115,25.0,25.899999618530273,6,1148,551,35186,35501,5.9635667302769075,H1,BS3,0,1,1,1,3,1
2019-03-22 00:07:40,00,07,40,00:07:40,2019-03-22,108,25.100000381469727,25.899999618530273,6,1161,551,35186,35501,5.997240518490514,H1,BS3,0,1,1,1,3,1
2019-03-22 00:07:50,00,07,50,00:07:50,2019-03-22,112,25.0,25.899999618530273,6,1144,168,35186,35501,5.9635667302769075,H1,BS3,0,1,1,1,3,1
2019-03-22 00:08:00,00,08,00,00:08:00,2019-03-22,96,25.100000381469727,25.799999237060547,6,1133,169,35186,35501,5.974085061021485,H1,BS3,0,1,1,1,3,1
2019-03-22 00:08:10,00,08,10,00:08:10,2019-03-22,96,25.0,25.700000762939453,6,1132,550,35186,35501,5.917516284761011,H1,BS3,0,1,1,1,3,1
2019-03-22 00:08:20,00,08,20,00:08:20,2019-03-22,92,25.0,25.799999237060547,6,1140,173,35186,35501,5.940541287932067,H1,BS3,0,1,1,1,3,1
2019-03-22 00:08:30,00,08,30,00:08:30,2019-03-22,110,,,6,1169,550,35186,35501,,H1,BS3,0,1,1,1,3,1
2019-03-22 00:08:40,00,08,40,00:08:40,2019-03-22,113,25.0,25.899999618530273,6,1171,159,35186,35501,5.9635667302769075,H1,BS3,0,1,1,1,3,1
2019-03-22 00:08:50,00,08,50,00:08:50,2019-03-22,120,25.0,26.100000381469727,6,1186,551,35186,35501,6.00961761496659,H1,BS3,0,1,1,1,3,1
2019-03-22 00:09:00,00,09,00,00:09:00,2019-03-22,119,25.0,26.100000381469727,6,1182,549,35186,35501,6.00961761496659,H1,BS3,0,1,1,1,3,1
2019-03-22 00:09:10,00,09,10,00:09:10,2019-03-22,103,25.0,26.100000381469727,6,1148,549,35186,35501,6.00961761496659,H1,BS3,0,1,1,1,3,1
2019-03-22 00:09:20,00,09,20,00:09:20,2019-03-22,106,25.0,26.0,6,1157,548,35186,35501,5.98659217262175,H1,BS3,0,1,1,1,3,1
2019-03-22 00:09:30,00,09,30,00:09:30,2019-03-22,108,25.0,25.899999618530273,6,1192,550,35186,35501,5.9635667302769075,H1,BS3,0,1,1,1,3,1
